Accession ID	Collection date	Submission date	Location
EPI_ISL_2825213	2021-01-29	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825214	2021-01-28	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825216	2021-01-28	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825228	2021-01-28	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825229	2021-01-29	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825230	2021-01-28	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825231	2021-01-28	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825268	2021-02-04	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825269	2021-02-04	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825270	2021-02-03	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825272	2021-02-04	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825273	2021-02-04	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825274	2021-02-04	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825281	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825282	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825283	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825285	2021-02-03	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825286	2021-02-03	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825287	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825293	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825303	2021-02-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825304	2021-02-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825305	2021-02-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825306	2021-02-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825313	2021-02-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825318	2021-02-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825319	2021-02-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825321	2021-02-11	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825322	2021-02-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825358	2021-02-09	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825415	2021-02-18	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825416	2021-02-18	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825417	2021-02-18	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825470	2021-02-25	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825535	2021-02-25	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825536	2021-02-26	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825576	2021-03-05	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825579	2021-03-04	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825580	2021-03-04	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825584	2021-03-04	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825615	2021-03-11	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825624	2021-03-12	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825625	2021-03-11	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825653	2021-03-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825687	2021-03-09	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825732	2021-03-26	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2825752	2021-03-25	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2796762	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796764	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796768	2021-01-29	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796873	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796876	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796941	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796944	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796945	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796957	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796975	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796977	2021-01-26	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797045	2021-01-26	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797057	2021-01-26	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797058	2021-01-26	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797059	2021-01-26	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797060	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797062	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797127	2021-02-04	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797136	2021-02-05	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797139	2021-02-05	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797157	2021-02-03	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797158	2021-02-03	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797163	2021-02-03	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797164	2021-02-03	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797181	2021-02-04	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797305	2021-02-03	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797373	2021-03-25	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797380	2021-03-24	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797451	2021-01-05	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797452	2021-01-05	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797460	2021-01-06	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797497	2021-01-17	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797597	2021-01-29	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797598	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797599	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797600	2021-01-29	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797601	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797602	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797603	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797604	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797611	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797612	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797616	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797624	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797708	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797709	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797710	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797711	2021-01-28	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797712	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797787	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797788	2021-01-27	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2797802	2021-01-26	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2855830	2021-02-06	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2855833	2021-02-06	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2855829	2021-02-06	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2855832	2021-02-06	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2855834	2021-02-06	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2796607	2021-01-05	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796609	2021-01-05	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796610	2021-01-05	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2796612	2021-01-06	2021-07-03	North America / USA / California / Los Angeles County
EPI_ISL_2826052	2020-12-26	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826050	2020-12-26	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826051	2020-12-26	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826229	2021-01-28	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826046	2020-12-26	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826168	2020-12-29	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826169	2020-12-29	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826170	2020-12-29	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826171	2020-12-29	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826173	2020-12-29	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826310	2021-02-03	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826313	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826314	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826323	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826457	2021-02-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2855851	2021-02-09	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2826529	2021-02-17	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826583	2021-02-18	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826593	2021-02-17	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826650	2021-02-19	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826691	2021-02-22	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826692	2021-02-22	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826694	2021-02-22	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826735	2021-02-21	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826751	2021-03-04	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826781	2021-03-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826809	2021-03-03	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826812	2021-03-03	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826813	2021-03-01	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826815	2021-03-01	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826842	2021-03-17	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826843	2021-03-16	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2853683	2021-02-09	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2853968	2021-02-10	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2853973	2021-02-09	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2853975	2021-02-09	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2855011	2021-02-13	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2855012	2021-02-13	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2855015	2021-02-19	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2855017	2021-02-13	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858474	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858476	2021-02-05	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858477	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858479	2021-02-05	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858521	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858525	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858526	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858530	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858531	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_3091484	2021-01-15	2021-07-27	North America / USA / California / Los Angeles County
EPI_ISL_2826304	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826305	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826316	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826320	2021-02-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2855850	2021-02-09	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2826459	2021-02-10	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826527	2021-02-18	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826528	2021-02-17	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826589	2021-02-17	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826647	2021-02-19	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826688	2021-02-22	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826689	2021-02-22	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826730	2021-02-20	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826732	2021-02-20	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826733	2021-02-21	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826757	2021-03-03	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826786	2021-03-03	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826810	2021-03-01	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826811	2021-03-02	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826839	2021-03-17	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826840	2021-03-17	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826848	2021-03-17	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2826849	2021-03-16	2021-07-06	North America / USA / California / Los Angeles County
EPI_ISL_2853883	2021-02-09	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2853969	2021-02-10	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2853974	2021-02-09	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2854039	2021-02-09	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2854040	2021-02-09	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2855013	2021-02-13	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2855016	2021-02-19	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858447	2021-02-05	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858475	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858478	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858480	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858481	2021-02-05	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858522	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858524	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858527	2021-02-04	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_2858528	2021-02-05	2021-07-08	North America / USA / California / Los Angeles County
EPI_ISL_3091483	2021-01-15	2021-07-27	North America / USA / California / Los Angeles County
EPI_ISL_3091485	2021-01-15	2021-07-27	North America / USA / California / Los Angeles County
EPI_ISL_2881866	2021-02-09	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2881944	2021-02-18	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2881948	2021-02-17	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2881949	2021-02-17	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882000	2021-02-17	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882017	2021-02-17	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882031	2021-02-09	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882037	2021-02-09	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882038	2021-02-09	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882352	2021-02-06	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882380	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882381	2021-02-06	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882382	2021-02-06	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882467	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882468	2021-02-06	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882472	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882473	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882501	2021-02-06	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882502	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882505	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882506	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882509	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882510	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882548	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882549	2021-02-06	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882550	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882551	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882557	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882558	2021-02-06	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882560	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882561	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882566	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882567	2021-02-06	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882568	2021-02-05	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882598	2021-02-10	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882599	2021-02-09	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882690	2021-02-09	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882691	2021-02-09	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882692	2021-02-10	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882701	2021-02-06	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882702	2021-02-07	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882881	2021-03-30	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882956	2021-03-31	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2883023	2021-03-31	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2889879	2021-02-20	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889886	2021-03-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889887	2021-03-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889890	2021-03-02	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889892	2021-03-02	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889904	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889905	2021-02-23	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889907	2021-03-08	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889925	2021-02-14	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889927	2021-02-14	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889930	2021-02-13	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889932	2021-02-13	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889961	2021-02-04	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889963	2021-03-06	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889966	2021-03-08	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889969	2021-03-06	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889971	2021-02-12	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2889997	2021-02-05	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890013	2021-03-08	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890127	2021-02-04	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890129	2021-02-04	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890132	2021-02-04	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890133	2021-02-04	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890138	2021-03-09	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890139	2021-03-09	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890140	2021-03-05	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890155	2021-03-09	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890157	2021-03-05	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890180	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890181	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890246	2021-02-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890247	2021-02-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890248	2021-02-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890251	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890252	2021-02-23	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890253	2021-02-23	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890254	2021-02-23	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890255	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890256	2021-02-23	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890267	2021-02-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890268	2021-02-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890269	2021-02-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890328	2021-02-04	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890329	2021-02-04	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890346	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890347	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890348	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890349	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890351	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890352	2021-03-27	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890375	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890376	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890377	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890395	2021-03-09	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890398	2021-03-08	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890400	2021-03-08	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890477	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890478	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890528	2021-03-27	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890558	2021-02-22	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890563	2021-02-12	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890632	2021-02-08	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890634	2021-02-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890635	2021-02-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890636	2021-02-07	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890645	2021-02-23	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890647	2021-03-05	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890648	2021-03-05	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890650	2021-03-09	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890651	2021-03-05	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890652	2021-03-08	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890653	2021-03-05	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890661	2021-03-09	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890662	2021-02-12	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890663	2021-02-12	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890705	2021-02-18	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890706	2021-02-19	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890707	2021-02-19	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890708	2021-02-19	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890709	2021-02-18	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890710	2021-02-19	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890711	2021-02-19	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890716	2021-02-18	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890717	2021-02-12	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890718	2021-02-12	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890719	2021-02-19	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890720	2021-02-19	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890726	2021-02-12	2021-07-10	North America / USA / California / Los Angeles County
EPI_ISL_2890781	2021-03-07	2021-07-10	North America / USA / California / Los Angeles County
