Accession ID	Collection date	Submission date	Location
EPI_ISL_5802858	2021-08-09	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5802863	2021-08-09	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5802864	2021-08-08	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5805550	2021-08-10	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5805620	2021-07-30	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_2882747	2021-04-08	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882748	2021-04-02	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882950	2021-04-09	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882952	2021-04-08	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_5825439	2021-08-09	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825480	2021-08-08	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825484	2021-08-10	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825491	2021-08-06	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825494	2021-08-11	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825502	2021-08-10	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825506	2021-08-08	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825507	2021-08-09	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825509	2021-08-12	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825516	2021-08-06	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_8396417	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396073	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395924	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396284	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397090	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398537	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397472	2021-07-08	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398589	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398569	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398393	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398578	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398652	2021-07-17	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395633	2021-07-07	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398320	2021-07-10	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395609	2021-07-07	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395668	2021-07-07	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_4706728	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_8504512	2021-05-11	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_4761940	2021-08-04	2021-10-04	North America / USA / California / Los Angeles County
EPI_ISL_4761948	2021-08-03	2021-10-04	North America / USA / California / Los Angeles County
EPI_ISL_4761966	2021-08-04	2021-10-04	North America / USA / California / Los Angeles County
EPI_ISL_4762029	2021-08-06	2021-10-04	North America / USA / California / Los Angeles County
EPI_ISL_5016022	2021-08-07	2021-10-09	North America / USA / California / Los Angeles County
EPI_ISL_5059748	2021-07-26	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059767	2021-08-03	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059769	2021-08-02	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059779	2021-08-02	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059790	2021-07-31	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059792	2021-07-30	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059841	2021-08-06	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059851	2021-08-02	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059858	2021-08-04	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059860	2021-08-04	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059866	2021-08-11	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059867	2021-08-07	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059877	2021-08-05	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059885	2021-07-31	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059932	2021-08-12	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059960	2021-08-02	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059971	2021-08-02	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_5059980	2021-08-09	2021-10-12	North America / USA / California / Los Angeles County
EPI_ISL_7335604	2021-05-03	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_5802817	2021-08-04	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5802829	2021-08-05	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5802839	2021-08-06	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5802849	2021-08-09	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5802862	2021-08-10	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5802866	2021-08-06	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5805569	2021-07-31	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_2882760	2021-04-07	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882919	2021-04-08	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882934	2021-04-07	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_2882935	2021-04-02	2021-07-09	North America / USA / California / Los Angeles County
EPI_ISL_7962108	2021-08-10	2021-12-22	North America / USA / California / Los Angeles County
EPI_ISL_5825447	2021-08-06	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825481	2021-08-07	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_5825490	2021-08-05	2021-11-01	North America / USA / California / Los Angeles County
EPI_ISL_8397396	2021-07-06	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396665	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397406	2021-07-06	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395574	2021-07-03	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395589	2021-07-06	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399205	2021-06-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400179	2021-06-22	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397575	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397391	2021-07-03	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397685	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395588	2021-07-06	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399187	2021-06-22	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395544	2021-06-22	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397377	2021-06-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395614	2021-07-07	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395637	2021-07-07	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398195	2021-06-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398577	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396871	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395766	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399508	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398351	2021-07-11	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396572	2021-07-25	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398356	2021-07-11	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396575	2021-07-25	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397760	2021-07-17	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399232	2021-07-03	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396623	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396860	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395744	2021-07-11	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396002	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397574	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397529	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397511	2021-07-10	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395925	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395701	2021-07-09	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396566	2021-07-25	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396573	2021-07-25	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397873	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396577	2021-07-25	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396611	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398520	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398360	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397500	2021-07-09	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397726	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396579	2021-07-25	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396568	2021-07-25	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398703	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396565	2021-07-25	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396863	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397723	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396571	2021-07-25	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397742	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398519	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395691	2021-07-09	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396071	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396618	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398362	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396616	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398568	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398329	2021-07-10	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398326	2021-07-10	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397433	2021-07-07	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395730	2021-07-10	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396621	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399624	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395767	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396076	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396607	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396872	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398536	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397846	2021-07-18	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396866	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397809	2021-07-17	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397728	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395996	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397521	2021-07-11	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399645	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398582	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397552	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395989	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398579	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396883	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397576	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395927	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396624	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396563	2021-07-24	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395775	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399374	2021-07-09	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398306	2021-07-09	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397725	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398532	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396054	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397578	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395994	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398665	2021-07-18	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396198	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396151	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397889	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399722	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396210	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398826	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396286	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396291	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399704	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396126	2021-07-18	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397866	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399672	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399789	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397957	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396328	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396295	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396107	2021-07-17	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396204	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396332	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396272	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396152	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396281	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396669	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395941	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395985	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399623	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395727	2021-07-10	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398311	2021-07-09	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398259	2021-07-07	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397498	2021-07-09	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395769	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398528	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397844	2021-07-18	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396865	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398617	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395749	2021-07-10	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396001	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395817	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397808	2021-07-17	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399634	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397810	2021-07-17	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398585	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397790	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397513	2021-07-10	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396025	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395686	2021-07-08	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396525	2021-07-24	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396567	2021-07-25	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398266	2021-07-07	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396625	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397577	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398350	2021-07-11	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397744	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395998	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399636	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395768	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397502	2021-07-10	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397715	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398584	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395696	2021-07-09	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395986	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395813	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8395993	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396610	2021-07-28	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397956	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396277	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397875	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397095	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399788	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399671	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396271	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399838	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396336	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397863	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396154	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397870	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397156	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398742	2021-07-17	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398102	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399648	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396183	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398827	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397872	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398788	2021-07-18	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397117	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396344	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396197	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399744	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400019	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397971	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397878	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396279	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396325	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397989	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397309	2021-08-01	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397239	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397245	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399043	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8401111	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397184	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397337	2021-08-02	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397181	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399073	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8401089	2021-07-22	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399080	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397301	2021-08-01	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399088	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400406	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398093	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396127	2021-07-18	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398787	2021-07-18	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397869	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396175	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8396153	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398099	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398121	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398810	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398948	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398020	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397109	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398022	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399896	2021-07-17	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397874	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397955	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398111	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8398824	2021-07-19	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399978	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397246	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397202	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399977	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397314	2021-08-01	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397338	2021-08-02	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400056	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400051	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400105	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399013	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399063	2021-07-22	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397340	2021-08-02	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8397178	2021-07-29	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8399011	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400347	2021-07-10	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400812	2021-07-18	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8401110	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400474	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400964	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400550	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400407	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400225	2021-07-06	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400463	2021-07-13	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400500	2021-07-14	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400899	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400587	2021-07-15	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400409	2021-07-12	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8401056	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400704	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400214	2021-07-03	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400904	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400613	2021-07-16	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8400911	2021-07-20	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_8401095	2021-07-21	2022-01-05	North America / USA / California / Los Angeles County
